temperature,pH,moisture_content,food_waste_ratio,methane_yield,feedstock_composition
37.478766874466245,8.423353662868017,82.50290302548129,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
42.31148769106889,7.791964092662982,86.45794007693311,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
52.66653415629146,7.32035395460647,82.13891216122863,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
36.863944964748676,7.795327415346154,93.35145552775712,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
32.30939729486379,8.054351790291454,85.18816191106787,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
38.69254358741304,7.910241090598682,82.31689620834986,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
34.83663861762013,7.7536370155536485,80.38171639858626,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
57.890929570277194,8.033337344794576,89.68733579429727,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
54.24361138693251,8.084647795222835,89.55353476182115,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
49.002112695312704,8.191079495518764,85.10906249871937,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
56.143817705631534,7.824354943794821,81.07567833271476,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
54.110162306973436,7.416440959841573,86.14443342342848,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
35.597101766581076,7.573356843216661,84.6682624259509,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
56.77676995469933,8.103254483254178,90.15680959602514,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
46.180267257469524,7.091532164506382,89.08668874179035,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
54.22320465492187,7.684336654436451,85.4689059229631,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
56.8827389977048,7.3033305938363196,83.26838831382486,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
39.54010424915592,7.514372411467408,94.82053949233388,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
33.3015577358303,8.139225931303649,86.81002431794172,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
36.83805487625825,7.595549534009952,90.32411353670355,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
42.81323365878769,7.523218274078074,82.10829451367542,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
54.54044297767479,6.82007192951004,87.28384549489097,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
55.82191749769031,7.8731267830136105,80.41305079804198,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
30.20856391593572,7.822742090570538,87.58182676865675,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
45.32241907732697,8.5,94.46026110676553,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
42.52233009446337,7.3461108825235,85.763100694787,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
36.66323431412191,7.60957516383197,80.58494018862368,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
33.595961020010485,7.624691841855378,80.46433686379015,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
40.12845514210884,8.288726639881737,85.81980139920304,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
58.287291117375574,7.452352233806524,82.40037404694792,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
39.696087960622656,7.63951076288517,80.35028144492279,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
45.563718652300985,7.80394825485827,91.34320420925265,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
51.090568766855334,7.593304561578179,86.87784513322836,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
40.90888807137882,7.276783192724736,84.33867157958981,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
59.15346248162882,7.597044996449154,93.50124774524721,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
58.87341884826334,8.036815874929886,81.74208440300788,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
37.553468874760924,6.98674235029447,94.33878243432979,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
44.91745517677156,7.566484837073438,84.70950076066029,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
39.02634929450309,7.149939592530413,93.32605508463021,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
38.54521483132403,8.097523314462421,89.04414314719192,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
31.106608420635983,6.738406547608113,92.40061039612232,2,0.762067349717368,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
48.286930019396905,7.220539076364206,94.76019744815696,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
45.08037069686584,7.688605937532261,84.3260815672812,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
31.54436253749968,8.28276201461717,94.41703228111389,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
38.359393927098346,7.467124869463506,85.84222842353631,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
57.24797657899961,7.222400236653401,85.78267857105384,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.186856720009175,8.440578534720295,85.10580656381758,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
34.346846162736696,6.775993049791878,88.12111411021378,2,0.9402402562203354,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
44.68358280832689,6.5,82.31217564767731,2,1.221607285436406,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
59.56951362331802,7.7200072250266665,88.30567228037017,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.26165814534501,7.248972887823695,88.12557218615007,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
50.16406642217636,6.989383591434644,91.42852718907305,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
52.84858845986153,7.854178223649677,92.50474942906378,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
37.12912631977199,7.621900356885599,86.60662025468636,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
51.84649045835579,7.2179606846316355,84.5349987402724,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
41.03349398157759,6.859847800664553,83.89002345975642,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
48.96917491780738,7.9362286641400726,82.91935755057308,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
49.00589132282684,7.82510058897933,80.86471373298538,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
46.073240522242756,7.4504120681103085,85.1367196825207,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
32.70869310163225,8.423318498023832,84.05371538196175,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
55.05907486767714,6.964957616836924,94.4962607879961,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
39.623401949152075,6.73723741453763,88.36563239375066,1,0.9865996052287583,"50% fruits, 30% vegetables, 20% bakery waste"
35.595555311995625,7.154045965059378,85.20915558545761,0,1.085908204298115,"70% fruits/vegetables, 20% grains, 10% dairy"
31.223254246642917,7.477206991822251,88.70701401490544,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
47.72678829564725,7.621669724661346,82.08795052018543,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
50.32693085526847,7.379381971071835,86.66065623803304,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
30.497634867835686,7.6760276982571485,89.39351482131596,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
45.36279174897843,6.874230287904778,87.33346747688677,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
36.79487325593814,8.22188230203663,86.02668200981486,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
49.35518371228349,7.458924410803716,94.90772583349548,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
35.23099287014974,8.058647915794063,93.20472143223391,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
50.72813214307398,7.6713626731888525,89.3510893723916,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
41.602060389016124,7.728376609576892,88.54066041773424,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
58.101899662102035,7.784883640116102,89.30990719736876,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
34.1256283243798,7.723854280008657,83.0196816173365,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
40.231990531507755,7.821361379933772,85.92706614896478,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
33.40420563721767,8.164576265066216,80.59189299336349,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
57.74080854835688,7.598260584850735,87.1331905623024,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
56.32018060142943,7.854501878794256,88.14536875936494,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.73824883145467,7.455132152856387,83.41624604154815,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
49.79952138102537,8.220058607724736,94.46043270748271,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
54.51666600603647,7.161803848970365,93.64181916405863,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
46.65602434798387,8.400470216455409,90.83214853183858,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
45.889517350680194,7.479921024677829,88.00079943148043,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
37.255568727013554,6.784612448940976,93.04953739471527,2,1.2684252578176294,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
32.79308303417697,7.564052207455394,81.95978515735194,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
56.91647273859981,7.159474171262559,91.85764691412328,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
57.01254171489991,7.920321774494362,81.87231220950272,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
48.99304371819804,7.173688010348805,91.91315993824108,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
40.17089373146102,7.27690828339261,84.13651352377036,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
40.476287238379825,6.555229634527235,93.15635871527283,1,1.0180066838389734,"50% fruits, 30% vegetables, 20% bakery waste"
51.77867036610718,7.2738468403754615,94.16063140738096,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
56.913307798577314,6.5,82.23193954107674,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
56.61259272795352,6.708048588257139,86.94013407598091,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
53.396266375728715,7.8802073280721485,94.71481067244028,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
49.26094938462863,7.8929000793254165,87.2511115395972,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
32.52419894985147,7.7127287808924825,92.95321283771818,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
34.84886142283841,7.016511928435394,88.8309728319698,0,0.9783527129015109,"70% fruits/vegetables, 20% grains, 10% dairy"
56.956625655812374,7.47614432192901,85.62994861879403,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
48.1928717897877,7.498198730454716,84.28675333288805,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
30.27591154849889,6.920817655403729,83.04834636629131,1,0.6,"50% fruits, 30% vegetables, 20% bakery waste"
33.044146285980965,8.251699150883574,91.42697287066545,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
49.905053073241675,7.938681145287836,85.79810760234542,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
30.15184751538656,7.389517913085168,87.66913193301127,1,1.165113601618986,"50% fruits, 30% vegetables, 20% bakery waste"
34.82424154252496,7.513442919497265,87.38488220001773,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
46.462013680997586,7.604191403973776,88.65918543849696,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
50.7568559307808,6.5,92.98365718436828,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
49.55883778507801,7.376411308739701,94.71109015375144,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
36.7280792838168,7.159007876001101,86.11376312860726,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
51.36537664042608,6.999189995052542,92.41278383159454,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.117472624904,7.359449853557023,91.46791691982077,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
39.761990944778034,8.39884326342476,88.6029342718336,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
52.394742153540726,7.820421430633505,94.340707154179,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
49.48898697141644,7.214410505108601,83.00711773292605,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
55.47670231482534,7.7862913906780795,81.63896315464432,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
49.7283867690103,8.199677718293001,92.80942950433133,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
47.04925810006415,7.962316841456384,86.58724724950622,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
32.81024303484278,7.529815184960087,92.70453281310591,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
41.031474091783004,7.1765316111472135,93.39635307793122,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.95607103045177,7.849111656806795,80.93686390428607,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
37.319689301372506,7.696742692710875,93.25197144479091,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
59.190316642573364,7.947596610013866,86.72478583054134,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
41.792931740002814,7.817585900840985,87.65648733506349,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
56.7613966553134,8.024776357659668,89.39888766639815,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
48.93415877991789,7.232382394219716,93.8957391009513,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
53.84433910624945,8.158697032817162,80.28674141644646,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
45.079112793155765,7.5987998023462,87.15265202476726,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
47.30711653879077,8.5,90.31583063645841,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
44.77553081456592,7.155406090955216,90.84060436547342,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
35.857289633941335,8.367981901582624,90.38798647305661,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
51.67356345784516,7.598955391731324,82.01652694112182,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
38.42317087322567,7.174290998192776,84.49093382557521,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
30.729478992943616,7.258057082972839,85.3807328812552,0,0.901020580446462,"70% fruits/vegetables, 20% grains, 10% dairy"
49.364168877215036,7.33982634590284,92.06655811519258,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
35.31332038221147,7.712082973200959,84.1813980862183,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
58.21375753058743,7.761417744017749,83.16057445800804,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
58.617857310077625,7.21314999803071,94.36172028557144,1,1.3,"50% fruits, 30% vegetables, 20% bakery waste"
57.44593170661346,7.487822703869509,80.13294927670204,2,1.3,"80% pre-consumer waste, 15% post-consumer waste, 5% oils"
41.10476100766333,8.5,94.96731283522968,0,1.3,"70% fruits/vegetables, 20% grains, 10% dairy"
